Product Name,Brand Name,Price,Rating,Reviews,Review Votes
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,Good as new!,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,3,Seems to be working well so far it did have a few scratches on the back as well as a generic apple charger. Definitely doesn't look like minimal to no wear as stated in the description it looks very used. I think for $250+ it should have looked a little better I could have gotten one in this condition on Craigslist for $175 or so. But I'm giving in three stars because it's running good and no damage on the actual screen. With a case on it you can't really tell.,1
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,4,The product is good and I'm satisfied but what I don't understand why there's no original Apple box?,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,4,great condition,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,1,"I purchased this Mini 4 months ago, and immediately after the 90 day return policy, the Mini stopped accepting a charge. For $250, that is not acceptable to me, and now my daughter is not able to use it.",2
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,Great ipad. Its the best ipad that I've owned and it was in excellent condition when I purchased it!! Very happy,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,4,"Looks and Feels Like New, Came in an Generic Box with original charger and original Lightning cable.",1
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,I'm very pleased with my Apple IPad Mini 3. I bought it because I was running out of space on my iPad Mini 1. I trust Amazon to deliver quality products and I have yet to be disappointed.,2
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,4,Came in time and was to my liking,1
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,4,Good quality!! Quick shipping!!,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,"I love my ipad it came on time, my package came bundle up it was extra protected I already set everything up its everything I excepted nd more I recommend who ever to get it love it....",0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,3,Item came in a generic box and had cable and charger. It worked great until I had to charge it. The charger connection on the iPad itself does not register that the lightning cable immediately. I have to pull it out and put it back in several times before it will begin charging. It's a pain but it works great other than that. No scratches or knicks in it. It's overall pretty good.,5
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,1,i received a beaten ipad what a waste of time,37
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,"Purchased this as an upgrade from my first gen mini and could not pass up the savings on the refurbished model. Just got it in the mail and have been setting it up for the better part of the afternoon. I am happy with it so far, seems to work like new. I got the 128GB because I previously had only 16GB on my old iPad. I kept running out of space which was incredibly frustrating, in the last year I have had to back up to my PC twice and clear everything from the iPad. It was time consuming double checking that every one of my thousands of pictures and videos made it onto my computer/flash drive before deleting from the iPad. I literally spent hours. So I'm very glad I decided to purchase the one with the largest storage capacity this time. I expect it will save me a lot of headaches down the road as I take more photos and videos.",7
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,Better than I thought. Very Nice!,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,Love it😍,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,1,The IPad stopped working after a week so I spent $60 to fix it.,2
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,"its perfect. Like brand new. Hold charge more then a week. Works fast, no heating or anything. Love it and saves so much money. Big thanks!",0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,3,"Great iPad, but did not come with headphones and charger did not work out of the box. Plus there were a few scratches on the screen.",1
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,4,Nice.,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,"I liked my brand new iPad Mini 2, but I love my new-to-me Mini 3. It's faster and more versatile, and came with more software pre-installed. Has nifty features like fingerprint login and panoramic photo capability as well as more than twice the storage. Whoever ""boosted"" the old one in Singapore did me a favor; it's very well replaced by the new Mini.This is a great size for a travel computer. I hate typing on a phone-sized keypad and find this an easier size to use as a camera, too.",0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,Love it.,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,Excellent product works like a dream LOVE IT!,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,Luv it!,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,The iPad works great. No issues at all,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,Exactly what I ordered. Works great!,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,Awesome product!!,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,I think people that gave a one review for the iPad 3 Mini MGY92LL/A didn't read any of the information revealing the new things that make this particular iPad Mini 3 a fantastic device. This is the newest version of the Apple iPad 3 Mini with 64G. It has been updated and features one of the best retinal displays. This feature alone upgrades so many other things that will make me happier to say the least.,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,This purchase was made after my iPad3 slipped onto the tile floor. I prefer this smaller size and should appreciate the extra memory in this 64GB edition!,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,"Fast response tablet at a convenient size. I also have an 11"" convertible that I use when a larger screen is necessary. This wi-fi only tablet is supported by high-speed cable through a Lynksys ac router creating a very high thruput.",1
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,"The ipad mini is OK, but the lightning cable is not original",1
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,I gave this to my sister as a Christmas present and she loved it,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,I am enjoying my refurbished iPad mini. I use it everyday. I have no issues. Don't hesitate to buy refurbished.,1
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,Wonderful easy to use,2
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,1,"I got Ipad, but where is the electric wire? I did not see that.",0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,Love love love. No issue at all. My ipad looks new like I just got it from the store,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,1,I have problem With the screen. There is a blue line and its very frustrated. When the screen is dark you can clearly see the blue lines. There is any chance to get another one? I mean I would like to send you back. Thank you. hunalfi@gmail.com is my email adress iPad Mini 3 64-Gb !!!,5
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,Just Amazing!Absolutely in love with my iPad!Great product + I haven't had any trouble with it.,10
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,Items as described.. fast shipping ..very happy thanks...,3
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,1,It's was a awful device I poop better things then the iPad,1
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,I love my iPad,1
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,Had to send it back only because my granddaughter already had one. But it was perfect for what she needed. And the price was right.,6
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,Works great. No complaints,1
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,"excelent, like new no failure so far, good screen and battery",3
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,2,Perfect packet mint condition but when I check the functions it's almost the same like IPad mini 2 and I'm paying 119 dolars more,4
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,Very pleased.,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,Wife loved the iPad,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,good job,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,"I love the iPad 3 mini, well...I've loved all of th iPads I've had but this one is definitely nice, The primary reason why I purchased was for the need for more memory and wanting the new connection",0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,4,"Great speed, nice and small.",0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,Quick ship. Great product. Happy,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,Perfect,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,1,I waited so long for this item now that I received it its damage very disappointed,2
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,"Its an iPad. That should sum up the product itself, nothing generic or fake about it. I feel this review should really reflect the fact that this is a refurb, so I will do that.Came in a plain brown box. Included the charger and a cable, both of which appeared to be brand new.The iPad itself was completely wrapped in cellophane type plastic to protect it from scratches and it appeared to be like new. Powered on fine and I was able to install apps and transfer music.If you want to save some money, I would definitely encourage you to invest in a refurbed mini.BlueTekUSA was the re seller I chose to use.",6
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,4,Easy to carry wherever you go.,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,1,"Screen had large obvious scratch, back of ipad had large dent in the body/frame, buttons messed up. Box it came in looked like it came out of a dumpster! How on earth is this considered refurbished?????Dont waste your money.",1
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,1,"Greatly Disappointed,,, Not even close to as advertised,,Bought 3 for gifts,, I realize that these are ""Certified Re-furbished"" However,, The condition clearly states ""NEW Condition"",,, 2 of the items were so-so,, the last one was really ""Beat-Up"",, deep scratches and chips... I cant give these as a gift,, would really be embarrassing,, all 3 were completely dead... I doubt I will have time to return these I-Pads before the holidays,,I have seen other reviews that were poor,, I took a chance,,, Shame on me",4
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,"Great condition for being refurbished, same as new. Nice product.",0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,Love it !,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,Great as I expected,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,"Until now, just perfect",0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,Perfect.,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,Excellent! We couldn't be happier. Great price and works wonderful.,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,2,iPad was scratched badly on the back (3 huge scratches and many smaller ones) and non-original power adapter was not not working. I had to throw it away and use the one i have for my iPhone. Shame to see something like this on Amazon.,3
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,"I was definitely skeptical about buying the refurbished version of this product but upon arrival as I looked over it thoroughly, I seen no scratches no bumps or dents and it works absolutely wonderfully as it should.",0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,The IPad mini 3 was in perfect shape aND works flawlessly. Great way to save money.,5
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,"Really good, new and cheap,",
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,"If U don't have an iPad, U don't have an iPad ;)I recommend getting the 64GB... Once U go Apple U won't go Back",10
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,"I bought this for my sons 9th birthday, and he really likes it!",3
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,Delivered as promised,
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,It was everything that I wanted! I am very happy with it,2
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,4,good,
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,1,"Not even a month old and this ""refurbished"" item stopped working. Crap.",5
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,2,"I was happy with the size, but it got hot when plugged in and that concerned me, so I returned it.",2
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,"exactly as described, very pleased",
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,I loved my old iPad which was the same model. I purchased this one because I needed more storage space and I still love this model.,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,"Love it, cannot tell that it is not new. It immediately updated to ios10 and has been great.",0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,Nice!,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,"i just got my ipad mini 3. there was small scratch on the back, but it is totally fine.",0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,4,Received it quickly and was well packed. A couple of hairline scratches but bought refurbished so not surprised. They do not interfere with viewing the screen. Long battery life. Great having 64 gigs instead of my old one which has 16. Well worth the cost of upgrading to 64 gig. Only reason I put 4 instead of 5 stars is because description says latest version for the mini 3. The latest version of the mini is 4.,0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,"The iPad arrived and I figured it would have some cosmetic issues or dings, but no it was in pristine cobdition. Looked absolutely new.I will definitely be recommending this to others.",0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,"Appeared to be as good as new - no scratches, dents, etc. Cable and power adapter also like new.",0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,"I haven't had the chance to utilize this iPad at its intended purpose yet; however, I have used it for other things and it's awesome. It arrived in a very timely manner. Looks brand new - no dings dents scratches, etc.. Works extremely well. Excellent resolution. Thank you BuySPRY for an excellent iPad Mini 3.",0
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,This iPad is great!! My son earned this over the summer from working. It arrived earlier than expected in great safe packaging. This product looked great and worked well. We have had absolutely no issues with it since receiving it. We went with the refurbished one of course for the price...but we were not disappointed by the quality in this product one bit. We would recommend this product to anyone looking for an iPad!!,2
"Apple iPad Mini 3 MGYE2LL/A NEWEST VERSION (16GB, Wi-Fi, Gold) (Certified Refurbished)",,259.99,5,Excellent,0
