Product Name,Brand Name,Price,Rating,Reviews,Review Votes
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,1,This phone is advertised as Verizon.. it DOES NOT work with Verizon accounts! Huge waste of time and money and had to be returned. Don't waste your time.,27
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,Very nice phone for the price I paid. Sorry for taking so long to sent review.,1
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,Gizmo trader took great care of me and the phone was described to a T down to a scratch on the corner......very good company and even better products,1
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,3,home button messes up a lot!,1
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,1,Great seller took back quickly. Phone like many won't work it's a version problem,1
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,1,"I do not believe I was shipped an Apple product. The rep at the Verizon store could not register the phone on the Verizon system. After closer inspection, he felt that it was a knock-off. I agree as the home button was not correct and was off center and the body of the phone had pulled away from the screen on one end. So far I have spent over 2 hours dealing with this phone. I did process a return for a refund and will purchase another 5C from a different supplier.",4
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,2,Phone was broken when I got it.,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,Fake shrink wrap but like brand new as promised. Happywith the purchase.,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,3,Phone works great but the screen was/is cracked when I opened the package...,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,This has been great so far and works like a charm!!! Much better than the last phone I bought!!!,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,1,"Please contact me, when I received the phone the camera was messed up and the screen keeps poping out. Please contact me ASAP",1
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,Excellent,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,3,"Great phone, few probs. Love that it's up to date",0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,"I was verrrry leary ordering this phone thinking that it probably would not work and so on. Thank god Amazon has a great return policy! Turns out, the phone looked brand new!!! Arrived fast and phone works flawlessly. The phone I ordered was unlocked and I was able to put in international SIM card and works great!",0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,Love the extra memory. Try as I might I can not fill up the 32GB of memory.,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,3,It glitches really bad when on the charger. And it just recently started glitching even when not on the charger.,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,Love my phone! Works great!,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,This phone has been my trusty helper for almost 2 years. It served its purpose. Now after hundreds of falls it is time to replace it...,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,"Arrived much quicker than I expected. Phone was perfect, I love it. The charger died soon after arrival, but not an issue.",0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,Love it,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,2,"The phone works fine but it is more scratched up than anticipated. Also, both the charging cable and the wall plug that were sent with the phone did not work at all..",0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,5 stars.,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,I love it,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,Excellent phone. Arrived quickly. Brand new as advertized.,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,"Love the phone, plus I received it in 2days without paying for the faster shipment",0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,4,It is a bit slower than my last 5C,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,"This works great! Exactly as described, like-new in case with all accessories and even included a Verizon sim-card. Activated quickly with no problems. I've now had for about 2 months and it works like a charm!",2
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,4,Package came fast and works fine it exactly as described. I honestly thought for the price I get ripped off but I did not.,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,Great seller. Very good item description including photos of actual phone being purchased. Kudos! Keep up the great work.,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,Works great. Came on time.,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,"Came exactly as described. Needed a back up phone...wasn't sure about purchasing used iPhone...but so far, so good. Works just like my iPhone 6...flawless.",0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,LOOKED AND WORKS AS I HOPED FOR WITH A REFURBISHED PHONE. SELLER ANSWERED ALL MY QUESTIONS AND WE GOT THE PHONE QUICKLY THROUGH MAIL. I AM PLEASED AND HIGHLY RECOMMEND THIS SELLER :),0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,I am in love with this phone so much. Service is excellent. It came right away and I am extremely satisfied of my new product. This here is an excellent price as well. Go to your carriers or even another party and the cost of this is like $600 which is bad. Not only that you have to pay it monthly. This was excellent and if my friends or family members need it I will be sure to direct them here. Thank you so much Amazon for putting a big smile on my face.,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,2,Great exterior condition. Screen is streaked with pink lines.,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,perfect,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,4,"I was really excited about this phone that is why i was willing to pay extra for it. The only down side is when it is charging it malfunctions if you try to use it while charging. The sender put way too much tape on the case, but all & all pretty happy with my phone.",0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,1,"When I received it, it didn't come with SIM card and the speaker in the phone didn't work, so I couldn't hear anything. It also wouldn't make a call. The phone looked in new condition, but unfortunately didn't work. But I returned it with no questions asked and the process was very easy.",2
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,"Phone came in on time I bought it used and was surprised when it got here because it looked like new,I'm happy with my purchase..",1
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,"Awesome discription, condition and seller! VERY PLEASED, THANK YOU!",1
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,The 5c is everything I except and more I would remind the 5c over any of the apple phones so far,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,looked brand new; had to get a sim card from my carrier and i was good to go!,1
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,1,the phone never gets fully charged .... and take all day to charger,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,4,Great condition!,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,2,Wouldn't hold a charge and wouldn't connect to WiFi,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,Love the phone.,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,"The phone looks like it was brand new, everything works perfect, no dents, no scratches. The shipping was really fast, arrived before time (USPS). also it's great that it's unlocked, it works perfect with my Mexican carrier (telcel), and I'm pretty sure I won't have problems using it in the US with t-mobile.",2
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,Great product!!,1
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,Brand new in original packaging iPhone 5c with Verizon sim card.,1
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,2,It worked great for about a month and now every time I call someone my phone will mute me with out even touching it. When I go to unmute the call it locks me out. The screen will go black for no reason and it won't lock. To make the screen not black anymore I have to hit the middle button even if I'm on the home page.,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,4,"If your looking to purchase then you know about IPHONES, except for the color, which i'am not crazy about the phone came without any visible wear or operational issues appears like new.For the price i'll put up with the color. Couple of details: the phone does not come with a charger only the cable, chargers are cheap at amazon, the other is that while this a Verizon phone I went to Cricket, they are owned by AT&T so they use their towers and got 2.5 GB of data and unlimited voice and text for 35 bucks with auto pay, AT&T is not Verizon but its good enough for me. They will insert their sim card and its ready to go.",0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,4,"I bought this phone originally for myself and the phone itself it great but it didn't come with a new SIM card so I had to buy a kit. That was my only qualm with this phone. The color is cute and the size is perfect; I love the new chargers, I got this phone after having an iPhone 4 and the charger was always breaking on me so this was a nice change. As paranoid as I am about dropping iPhones ( since I had a iPhone 4) I did drop this a few times before I could get a case and was pleasantly surprised that the screen held up! One thing I dislike about Apple products is the headphones, they are way too big for my ears and don't have good connectivity so I never use them and I feel as if they're going to waste! I did pass this phone onto my mother for an upgrade but I was also surprised when my mother ( a 50 year old non- tech savvy woman) came to me and told me she loved it as well! She found some of the apps to be too much but after she got the hang of how everything worked she really enjoyed it. She very much loves to use the FaceTime option.",0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,4,"Came in great condition. No SIM included and the information booklet was missing, as well as a few dints. However this was as expected so overall I am stoked!",0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,1,The phone that I got doesnt work!,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,"Exactly as pictured, Great Price, and of course a great product!",0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,3,"The case was more beat up than expected. We had to remove the screen and unplug and re-plug the 3 screen connections several times to get it to respond consistently, but other than that it's an iPhone and seems to work; now the screen is failing more often and it is past the 30 day warranty, we will likely need to replace it or the phone. Big bummer",0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,Product works well so far No problems. Battery life seems to go somewhat fast but in on my phone a lot. So far it's good,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,Great product ! Got in two days !,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,"Phone was in the condition described. Works great, no issues at all.",0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,Great phone. No problems with the phone. In great condition.It was nice doing business with you. Well worth what I paid,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,3,This is fine but they should put in the description that there's no sim card .-.,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,1,Buttons were broken in less than a month,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,4,"It was exactly as seller described and works beautifully ! Could not be more leased with it , and a good price.",1
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,4,i ordered a white iPhone and got a blue one... so I think that's a little unprofessional but other then that i like it.,1
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,1,If I talk on the phone for more than 10 minutes it dies then sometimes it dies even if I'm not using it..sometimes it can have 95% and it will die...The only reason why I haven't sent it back yet is due to the fact that my job requires me to have a phone so going even two days without it will disturb my job...so all day it stays on the charger even if I'm at work if I'm sleeping when I'm in the car if I talk more than two minutes it has to be on the charge so it won't die...physically the phone it looks great as described no broken screen no cracks is just the battery....then when I emailed I was told it can take four weeks or longer to get a refund,6
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,1,"I purchased this phone from cellcow through Amazon. The phone was a piece of junk. It acts possessed, randomly switching screens and typing without my even touching it. Save your money!",0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,The phone came quicker than expected and it was in flawless condition. I am so pleased!,3
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,Great doing business with this seller super good deal quality products thank you,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,I bought this for my wife for her birthday and she loves it hasn't had any problems with the phone,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,"Product arrived quickly, as described. Defective charging cable replaced immediately when contacted.",0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,2,"This may seem really ridiculous but I ordered this last week and got it Saturday. Before I got it activated the other night the screen was messing up on me. I was having a lot of fun trying to put in my WiFi information. Anyway, I got it activated last night and everything was working fine. But now it's back to the way it was before it was activated. The screen was acting like it was possessed or a chipmunk on rd caffeine. It kept going to comments or my messages or previous pages on the Facebook app and it even did it on the Safari app when I decided to just use Facebook on that. Still acted up. I was really looking forward to trying out Apple but I'm really disappointed. Even with that 9.0.2 update or whatever it is, it's still doing it. The phone itself is great but that touchscreen thing, REALLY needs to be fixed. As well as on their future models. The only other positive thing I can say is that it finally showed my music than my previous phone did (not an iPhone). It would show less than half of it even though it was all right on the micro SD card I had in it.I will try Apple again someday when it gets better hopefully. If not, it's either just not meant for me, I got a lemon, or I should just curse the fact that I have big fingers. Lol.",0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,1,"I bought this for my daughters birthday gift. I am having to send it back the day after her birthday. The screen backlight is jacked up. The touch screen does not work. I cannot even slide to unlock the phone because the screen won't work. Totally pissed and disappointed this is total bulls*** that i paid almost $200 just to have to return it and not to mention the sadness of my child that I am returning her birthday gift, and now have to wait to send this one back..... get credit...... order another...... wait for it to come in.....Waste of time and money.",1
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,I love this iPhone! The color is distinctive and it's easy to use. Everything I need right at my fingertips.,1
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,3,"The product was in good condition, definitely what I needed, but it did not come in the original box as stated and neither did it come with the head phones but all that can be over looked since the phone was my main focus of the purchase.",0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,1,I was delivered a 16GB rather than the purchased 32GB iphone.,2
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,1,Phone had severe hardware problems,1
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,The iphone 5c i got was in very good condition. And was unlocked and it works perfectly fine,1
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,This phone came on time and as it was described.,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,4,"The phone works great. It has minor scratches as it was used, but works fine. The battery life is short lived and needs charging daily, but overall it's good. My only major problem is that the charger that came with the phone doesn't work. I've asked them to replace it and they did for free, but the second one still doesn't work. Luckily I have my old charger that I've been using.",0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,It is a good phone,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,Received as advertised: Verizon Wireless Apple iPhone 5c. Took it to the Verizon store and had them insert a SIM card and it works great. No complaints.,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,Works perfectly! Would purchase again from this vendor!!,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,awesome,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,1,The phone types by itself and freezes.,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,Fast Shipping! Phone Looks Just As Promised.,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,I got a great product that came exactly as the description said. 100% satisfied,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,1,"Received phone on time and it was ready to be connected to Verizon.UPDATED: 4 months after I got the phone the screen stopped working. No touch screen. It was obvious when I recieved it that the screen had been replaced, I'm guessing it was cheaply done. Do not recommend.",1
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,1,"While the packaging was in tact, the phone itself was internally damaged and completely nonfunctional. It refused to even power up and got stuck on the Apple logo screen. I tried several different ways of resolving the problem myself over the course of several hours and nothing worked. After contacting Apple, I was told that we had exhausted all the options and that there was a hardware problem with the phone. Never even got it turned on. Very disappointing- I had very high hopes. I would have ordered a replacement, but I didn't want to test my luck again.",0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,I wrote the review for this phone on the place for the green silicone case. This is my second Iphone 5. It is more phone than I will ever need.,1
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,4,"I have bought before this one had a few small issues such as the ""P"" button not working when upright, but It is still worth the cost to me and beats the heck out of ATT.",1
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,Great phone everything works well great seller,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,Nice phone,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,"Very pleased with the phone, condition, and price.",0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,What I expected,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,1,"Advertised as New, but was not! The speaker does not work. Therefore Siri does not work. Not sure if anything doesn't work yet.",0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,Phone came on time. The phone was exactly as described in post. I am extremely happy with my choice of buying the iPhone 5c.,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,"I purchased this phone after not reading thoroughly, from another vendor and ended up with an unlocked iPhone incompatible with my carrier/ provider. Although disappointing, it was totally my fault. Luckily, I was able to return that phone and purchase this one. It is very important to educate yourself and read all of the product description before purchasing something like this. Although The previous vendor I worked with was fantastic with the return and refund process, I could've save myself the hassle if I just paid attention. Moving on, this phone is fantastic. It is completely functional, and works better than a previous iPhone I had purchased brand-new. If you are buying this iPhone and have not previously owned an iPhone, you will need to purchase a Sim card to activate this phone. You can get them for a small charge at your local Carrier/Provider/Apple store, or you can just order one here and save yourself the hassle. Again make sure the Sim card is appropriate to your carrier/ provider.I see some top rated reviews here indicating not to trust the seller. I have to say that the seller was absolutely phenomenal, everything arrived in tiptop condition and in all original packaging, with Apple certified charger and earbuds. I really couldn't be happier with the purchase. Just remember, be specific about your carrier. Also remember, unlocked does not mean compatible with server. Any refurbished iPhone you purchase will be unlocked, but if you have a Verizon carrier get a Verizon compatible phone, same with AT&T, Sprint, or whatever the case may be. The same goes with the Sim card, make sure it is compatible with your carrier. I cannot emphasize this enough.",2
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,5 star's,1
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,4,"The apple Iphone 5c in blue, has been my go to phone for the past year. I absolutely love the lightweight feel, and the ease of carry.However without a case this phone is very easily broken. I am a major clutz and have dropped my phone on the daily since I received it, but as it's been in the case during those drops it has sustained only one major screen shatter- when it dropped out of my pocket from two stories above ground.If you are familiar with apple, and want a reliable phone that is an older model, this is the way to go. Also according to my seventeen year old brother, it is a great starting phone.I'd Highly recommend.",0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,"there was a scratch on the screen, but it's little and in the corner; otherwise I love this phone and it worked for Verizon.",0
