Product Name,Brand Name,Price,Rating,Reviews,Review Votes
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,2,"The charger that came with the phone doesn't charge the phone it says ""Charging isn't supported with this accessory."" At the bottom of the screen there is some discoloration and there are a lot of small/medium scratches. It was only $30 so I didn't expect much but the phone works fine and was unlocked like advertised and I was able to use it on my plan.",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,1,unfinished return,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,"In great shape for the age of it, had a crack in back and SIM tray was damaged but it's all perfect! Works like it should! Worth the price!",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,1,The phone dies after 15 mins fully charged - NO KIDDING,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,This turned out to be a NEW unused IPhone - it worked great right out of the box - lost mine when I left it for 5 minutes on a restaurant table.,1
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,I just didn't like it,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,Nice phone !,1
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,2,ok,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,as described and works well,1
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,1,"I bought two of these phones. One of them worked fine, but the other decided to stop working about three months after I bought it. It wasn't charging so I bought a different charger and it still didn't work. When I called iTunes help center about an issue I had with the apps, when it was still working, I gave them the number inside the phone and they told me that the phone had been bought years ago, so it's DEFINITELY not new. I never would have bought it had I known it was used, refurbished, or whatever this was.",3
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,muy bueno,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,4,Very good service and phone working well.,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,Great phone. If you get a 3 make sure it's a 3gs. Nice rugged feel.,1
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,4,"Got it as expected - unlocked, factory-sealed and in good working condition!",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,My wife loves it. Works great. Thank you soon much.,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,2,very bad phone,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,4,Still working and that is all that counts. :),0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,Excellente,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,1,Did not work as expected. GSM sim did not work on it even though it said unlocked smh,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,3,Good,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,"Love my new IPhone, so easy to use, great price",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,4,"A very good price for what you are getting. It's not the best phone out there and it's a little slow, but if you're only looking for a cheap smartphone to talk and text on, this is is the phone for you.",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,Exactly as described,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,Basic use for calls and texting. Works great.,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,Looks almost new. Started working as soon as SIM was inserted.,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,1,dose not work with verizon but every nice people,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,Very happy with my iphone 3GS. I got a great price. I took it to at&t and they set it up for me in 15 minutes.,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,it's working perfectly!,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,Very Happy,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,1,"Too good to be true. When I received this phone (fulfilled by Amazon), it looked new. It was sealed. But upon using it, it's obviously refurbished??? It wouldn't read my wi-fi and sim card. Also it keeps shutting off on its own even when it's fully charged. The browser freezes a lot as well. Beware.",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,1,The phone described as new and it looked like new when it arrived. The home button was not working as new and few other problems and hence checked with apple with the IMEA. They clearly confirmed its a refurbished phone. So disappointed.,4
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,Love this phone. it arrived exactly as described and was factory unlocked and not at all jail broken (like my other phone from a cellular service provider). I could set up our new phone plan in about 10 minutes and it is fully up to date! I will recommend this seller to every one I know.Thanks again!,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,1,Unfortunately the product did not meet my expectations. I could not update the version of IOS (was only in the number 4). This shows that the device was unlocked not in the way that appears in the ad. I had to pay a technical assistance that confirmed the problem. I would return it and get my money back. I bought two devices on two different dates and two had the same problem.,42
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,1,"I bought this phone to replace one exactly like it since my started having problems. I was so excited when I received it; however, it will not import my contacts, capital letters do not work when you push the arrow key and will not even find my carrier. I am so disappointed in this particular purchase.",5
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,"I was shopping for a replacement of 3GS after my daughter broke my phone. I was worried with some of the reviews after I placed the order. The Phone was in very good condition, unlocked, I just had to insert the SIM card and restore the backup from iCloud. I just had to spent 5 minutes to get going with this phone. I will certainly recommend this seller to my friends.",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,1,"I ordered two ""New"" iPhones, what i received were refurbished phones. I was planning to gift it but.....Now I visited apple outlet and bought tow ""New"" iPhone 4s...",4
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,Excellent service and easy to use. Would recommend this product to others. plan to use it for a long time,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,"iphone keeps an innovate desing, easy to operate, fast in internet an limited with some apps but iphone 3gs is still a good choosefor the price",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,1,got it last month and it doesnt work any more ... i just cant tur it on .. when i connect it to the wall charger it turns on for a while and after a minute or two or if i unpluge it it dies ----- please need help if anybody knows how to fix it //// im in argentina and theres no apple store here..,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,EL IPHONE ESTA CASI NUEVO ACTUALIZADO A LA VERSION EN OPTIMAS CONDICIONES OFERTA INMEJORABLE EN LA TIENDA EN LINEA Y CONTRAPARTE,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,1,"Item had some dents and very visible wear, was not ""New"" as described in the listing, that is incredible for the price that I pay! i go to return this item!",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,"Arrived quickly, works absolutely fine.",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,3,Good iPhone but not what i'm looking for,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,1,friends shari the phone you buy is used and then restored is not new battery does not last long and I connect it to charge the battery and after 10 or 15 min loads the cel and deconectarlo low battery 70 or 80 % of a ud once again publish the phone is not new and should not publish again I feel cheated by this situation,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,this was worth every penny,1
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,"I bought this phone for my 14-years old son. I wanted an iPhone, but not paying for it. So this 3GS was perfect and cost me a fraction of the iPhone 5.",1
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,1,"I am not satisfied with phone,As it's not working properly and displaying screen was not good.Poor co lour display.Less quality.",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,100% reliable recommend thanks for everything,1
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,3,Good,1
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,Everything was as promised and expected.,1
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,3,It's ok,1
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,"Very happy with purchase, works great",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,"I bought this as a gift for my niece, she loved it (never had a smart phone before)what can I tell you, is an iPhone",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,Good buy.. For an iPhone.. New!!,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,good product,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,Item as described and is unlocked not jailbroken as they have stated very satisfied with this iPhone 3GS 8GB bought it brand new Sheri international was very quick to ship it out and very well packed in the shipping box they use UPS very good delivery system to use when shipping or fedex both are very good company to use when shipping i have T-Mobile on prepaid service the iPhone 3GS was very easy to set up to it i had windows 8.1 nokia 521 which is ok but i like Apple Cell phone's better the transfer was very easy for it all u need is adapters to switch the cards out.,1
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,1,"Got this phone for my parents Christmas gift. The home button spoiled in two days, can't use the phone because you can't come out of the last App. Unfortunately I'm not able to return the phone. Don't buy!",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,1,"I saw a lot of great reviews about this phone, and I thought I would be one of those lucky ones who wrote these great reviews. I was so excited to find out that the battery works fine yesterday. Unfortunately, this phone couldn't be activated in the store today. It doesn't recognize sim card; maybe it's a locked phone. It's been a waste of my time. I just want to break this phone right now, but I guess I should get my money back. It's not worth it. I bought it from ROSS CELLULAR, btw.",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,"Son loved phone and I liked the price point. He needed phone for oversees to use while away from home.As of May 2015: Purchased in Dec. 2014, started using in Jan. 2015. No longer wish for the 5 stars, after 5 months of use this is the update on this phone: speakers making screeching noise, phone would freeze up, now pretty much not charging any longer. It served its purpose but lasted only 5 months. Too bad. (only used for text and online stuff, with a very occasional phone call)",1
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,"Phone was exactly what was described. Great shape, brand new. Not a scratch. Much more affordable than getting a newer iPhone, or a two year service contract.",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,"The unlocked 3GS is a great phone. The remarkable thing is that there was no programming involved whatsoever when I put in my Simple Mobile (T-Mobile) chip. Calls, texts and internet work fine right from the get-go.",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,4,"I love my new iPhone. It's just like an iPod except that I can make phone calls with it. Unfortunately, the charger didn't work and I had to use my iPod charger to charge the phone. I like the fact that it's unlocked because I can use it when I travel to Europe.",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,1,"The device sent by this merchant to me did not work. It did not charge even leaving it plugged in for more than 24 hours. On top of all that, the device failed to activate.",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,3,"compared to my htc sensation (yes I know that phone is wayy advanced and the comparison would be unfair) which I destroyed by getting it wet, of course it*s hard for me to give the Iphone 3s a fair review.However, here my review:The Iphone 3 is pretty and has most things you would need in a smart phone.I like the texting, even though sometimes texts especially pictures won*t send and I have to send it over and over- despite having service in the area!service..... yes, sometimes there is no service in an area for no reason. kind of annoying. I always had service with my htc so it is not my service provider. My friend who has the Iphone3 says the same thing.. very annoying.I was spoiled by having a gps tell me when to turn - the iphone 3 comes with a navigation system which is a lifesaver so and so often - but you still have to flip thru the steps manually as you go which can get you a ticket or killed at times.Some of the apps I could get for free for Android I have to pay for now.. bummer.The camera is terrible sadly, no flash, and no front screen camera..However, the phone works, it*s pretty, and if you use your phone mainly for calling and texting and only need the internet at times it works very well. I love the way the voicemails are set up!!!I don*t understand btw why apple makes the front screen from glass! I could drop my htc on concrete ten times a day and not a scratch would be on the screen but now when my Iphone slips my grip I nearly have a heart attack!",2
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,4,"I never saw a review that indicated someone using the iPhone on Straight Talk but it does work on it.The iPhone arrived FACTORY UNLOCKED! So that was good. There are sites you can check to see if the iPhone is factory unlocked by inputting the MEID. I slipped in the SIM card and it works. The only thing is that the iPhone is a little beat up. You can tell that the screen was replaced cause they did not clean the under screen before applying the new screen and you can see dirt in it when looking at the screen in the light, which can be annoying.The iPhone works and battery is good. The quality is not the best and the phone was Factory Unlocked and works on Straight Talk.",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,"Considering the cost of smartphones today, they are as expensive as laptops at 1/10th the size. I do not need the latest phones so my needs are not that essential, however, if you are looking for a great phone, the 3GS is it. The price I got it for was fantastic and I use it with the Straight Talk plan. Of course, the Iphone does do everything so I am very happy with the purchase. Thanks!",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,"It took me several years to persuade my husband to buy iPhone for himself. Finally, the price of this iPhone 3GS made a trick and for couple of weeks already he is a satisfied user.The phone came with all accessories, but the box and brochure were not original. So far it works perfectly, the battery keeps as it should and there are no problems with the use.",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,4,"Easy to use, just love this phone. My first iPhone glad that it came with direction. My wife use this phone more than I do, she loves it also.",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,1,"I was really excited to get my phone. From the very first charge it stopped and started charging. I did not send back, this was my 1st I-phone and I didn't know if this was something that just came with the territory. 2 months later, the phone won't take a charge. It's a brick and it's too late to get a refund.It now serves as a pretty paperweight.Don't get ripped off thinking your experience will be different, you are flipping a coin.",13
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,4,"Product arrived as advertised...had USB wall plug and connector. Phone did not have most recent update, but easily accepted it. Arrived charged which was nice. No case or instructions, but the screen was immaculate and only very minor wear was shown on the back of the phone.Fired up immediately after installing my TMobile sim card in the tray. Good deal and great price.",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,"I ordered it for other than myself, but I did ask for review. As the person said it is a great purchase and very satisfied with it. Came with the original boxing just like You buy it in an apple store personally. Perfect in every single way, especially the pricing.",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,the phone works well and was what was described in the adi have had no problems with the unit,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,3,"it had a few scratches in the back of the phonethe screen looked great, brand new.however the the plug in wall charger does not work and cannot make the phone chargehad to buy a iphone charger.overall its a good phone battery is great, i can do everything i want and it functions very well.",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,The phone was maintained very good as described. I tested for 3 weeks and all are working. Shipped very fast. I like the phone.,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,A good telephone in a good condition. Arrived quickly. Nice that it had a new charger and a protection for the screen. Thank you!,0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,"It is very good and almost as good as new. The charger's cable was chewed by a dog, but I bought a new one and it's working.",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,"Bought from UnlockedCellPhoneKings refurbished. Arrived fast, in excellent conditions, like new.Everything as expected, unlocked, and all original accesories (charger, manual, etc.) were included.Read reviews carefully, you can notice there are a lot of bad experiences with some vendors offering ""new"" devices.Know the vendor before buying.",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,1,"I bought this iphone as ""new"" and when i received it i realized it was furbished and it did not work. I ask someone to help in this case.",32
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,"I'm not too interested in having the latest technology I just wanted an iOS device that was a little more portable than my iPad 3 and I happened to be needing a new phone as well, so I decided to go with the iPhone 3GS. It was just as described by the seller, brand new, a great price, works well on iOS 6 and adequately runs all of the apps that I use frequently. Maybe later I will be tempted to update to a newer model but for now I am satisfied. Great product.",58
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,"Product was brand new, and was factory unlocked I was able to upgrade the software and register it with apple like it so much I am buying a second handset for my fiancée only problem is that the price went up",6
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,"Came like a new phone (box, charger, instuctions, ear buds, tool) looked excellent and had no problem with it working except home button was a little sticky, wont complain very pleased for the price.",1
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,1,"three days ago to remove the bad rate hoping that I would solve the problem. the phone is useless. also not up service button from the main panel does not work. was a Christmas present and I was forced to give my personal iphone. not want to call. free to contact me via email as any salesman. I am very upset because I feel ripped off and not take away this rate until you have the product under the conditions in which it was purchased. I also lined in this shell. used is not very good is used acceptable, if the problem can not solve my money back.",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,1,"I 'd like to ask how should we do to fix my iphone, came with some problem, it;s not working properly.What i have to do to have it fixed??ThanksMIroel",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,"I've owned a Iphone 3gs before but it feel in a bucket of water. I wanted an iphone but I did not wanted the 4 or the 5. In my opinion the 3g and 3gs were the best built models. The product arrived before the estimated date, it was unlocked and the quality looked (and works) like new.",1
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,"I have tried to return this phone but I can not get any information on how or where to return it, it does not work for me and Verizon Wireless will not make it ready for me to use. I have put in a claim as instructed by Amazon but still have not gotten a reply. The apple phone is too old orjust not usable....I desparately need help with this I need to return it so that my credit card can be credited and I will buy a new one that my carrier Verizon Wireless will accept....MY FRIENDS ARE LAUGHING AT ME FOR GETTING SUCH A BAD DEAL ON MY FIRST ATTEMPT AT SHOPPING ON AMAZON...",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,2,"It was very good but some of the keys are not working, so i was constrained to send it back.",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,1,"this is an untruthful sellerthe first iphone he sent me, the front button won't work. said with charger but nothing.contact ...sent charger, but can't be used !sent another iphone. But battery die every 40 minutes talk !I give up. I throw $144 to the dirt.don't buy anything from this seller",2
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,2,These Iphones arrived with batteries that only lasted 20 mins. I was forced to buy new replacement batteries. Not as advertised.,1
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,5,"I got this phone for my mom , and she loves it she still is new to the iphone .. we are showing her step by step how to use different Apps on the phone but other than that she likes it and its UNLOCKED !!!!!!",0
Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33,1,"Crappy phone, completely lied, Not Jailbroken! Was told by 2 different cellular carriers they couldn't do anything with the phone! Complete waste of my money worst purchase to date from Amazon!",0
